SN20150528123933 Miller test unit tz UTC,startMinute,0,minutes per hour,60
1471631313,2016-8-19 18:28:33,0,1030.80,30.47
1471631313,2016-8-19 18:28:33,25,1030.80,30.48
1471631313,2016-8-19 18:28:33,50,1030.20,30.48
1471631313,2016-8-19 18:28:33,75,1030.50,30.48
1471631314,2016-8-19 18:28:34,0,1031.10,30.48
1471631314,2016-8-19 18:28:34,25,1030.50,30.48
1471631314,2016-8-19 18:28:34,50,1030.20,30.48
1471631314,2016-8-19 18:28:34,75,1030.80,30.48
1471631315,2016-8-19 18:28:35,0,1030.20,30.48
1471631315,2016-8-19 18:28:35,25,1030.50,30.48
1471631315,2016-8-19 18:28:35,50,1029.70,30.48
1471631315,2016-8-19 18:28:35,75,1030.20,30.48
1471631316,2016-8-19 18:28:36,0,1031.10,30.48
1471631316,2016-8-19 18:28:36,25,1030.50,30.48
1471631316,2016-8-19 18:28:36,50,1031.10,30.48
1471631316,2016-8-19 18:28:36,75,1031.70,30.47
1471631317,2016-8-19 18:28:37,0,1030.50,30.48
1471631317,2016-8-19 18:28:37,25,1031.10,30.48
1471631317,2016-8-19 18:28:37,50,1031.10,30.47
1471631317,2016-8-19 18:28:37,75,1030.80,30.47
1471631318,2016-8-19 18:28:38,0,1029.90,30.48
1471631318,2016-8-19 18:28:38,25,1031.40,30.47
1471631318,2016-8-19 18:28:38,50,1031.40,30.48
1471631318,2016-8-19 18:28:38,75,1030.50,30.48
1471631319,2016-8-19 18:28:39,0,1030.80,30.48
1471631319,2016-8-19 18:28:39,25,1030.80,30.48
1471631319,2016-8-19 18:28:39,50,1030.80,30.48
1471631319,2016-8-19 18:28:39,75,1029.90,30.48
1471631320,2016-8-19 18:28:40,0,1030.50,30.47
1471631320,2016-8-19 18:28:40,25,1030.50,30.48
1471631320,2016-8-19 18:28:40,50,1031.40,30.47
1471631320,2016-8-19 18:28:40,75,1030.80,30.48
1471631321,2016-8-19 18:28:41,0,1030.80,30.48
1471631321,2016-8-19 18:28:41,25,1030.80,30.47
1471631321,2016-8-19 18:28:41,50,1030.50,30.48
1471631321,2016-8-19 18:28:41,75,1030.80,30.47
1471631322,2016-8-19 18:28:42,0,1030.80,30.48
1471631322,2016-8-19 18:28:42,25,1030.50,30.48
1471631322,2016-8-19 18:28:42,50,1030.50,30.48
1471631322,2016-8-19 18:28:42,75,1031.10,30.48
1471631323,2016-8-19 18:28:43,0,1030.80,30.47
1471631323,2016-8-19 18:28:43,25,1030.80,30.48
1471631323,2016-8-19 18:28:43,50,1030.20,30.48
1471631323,2016-8-19 18:28:43,75,1031.10,30.48
1471631324,2016-8-19 18:28:44,0,1030.80,30.48
1471631324,2016-8-19 18:28:44,25,1031.10,30.47
1471631324,2016-8-19 18:28:44,50,1030.80,30.47
1471631324,2016-8-19 18:28:44,75,1030.50,30.48
1471631325,2016-8-19 18:28:45,0,1031.40,30.48
1471631325,2016-8-19 18:28:45,25,1030.80,30.47
1471631325,2016-8-19 18:28:45,50,1029.90,30.48
1471631325,2016-8-19 18:28:45,75,1030.20,30.47
1471631326,2016-8-19 18:28:46,0,1030.50,30.47
1471631326,2016-8-19 18:28:46,25,1031.40,30.48
1471631326,2016-8-19 18:28:46,50,1030.20,30.47
1471631326,2016-8-19 18:28:46,75,1030.80,30.47
1471631327,2016-8-19 18:28:47,0,1030.20,30.48
1471631327,2016-8-19 18:28:47,25,1030.80,30.48
1471631327,2016-8-19 18:28:47,50,1030.50,30.47
1471631327,2016-8-19 18:28:47,75,1031.40,30.47
1471631328,2016-8-19 18:28:48,0,1031.10,30.47
1471631328,2016-8-19 18:28:48,25,1030.20,30.47
1471631328,2016-8-19 18:28:48,50,1030.50,30.47
1471631328,2016-8-19 18:28:48,75,1030.80,30.47
1471631329,2016-8-19 18:28:49,0,1031.10,30.47
1471631329,2016-8-19 18:28:49,25,1029.90,30.48
1471631329,2016-8-19 18:28:49,50,1030.50,30.48
1471631329,2016-8-19 18:28:49,75,1030.80,30.48
1471631330,2016-8-19 18:28:50,0,1030.50,30.48
1471631330,2016-8-19 18:28:50,25,1031.70,30.48
1471631330,2016-8-19 18:28:50,50,1031.70,30.48
1471631330,2016-8-19 18:28:50,75,1029.90,30.48
1471631331,2016-8-19 18:28:51,0,1030.20,30.47
1471631331,2016-8-19 18:28:51,25,1030.20,30.48
1471631331,2016-8-19 18:28:51,50,1029.90,30.47
1471631331,2016-8-19 18:28:51,75,1030.20,30.48
1471631332,2016-8-19 18:28:52,0,1030.50,30.48
1471631332,2016-8-19 18:28:52,25,1030.80,30.47
1471631332,2016-8-19 18:28:52,50,1030.20,30.47
1471631332,2016-8-19 18:28:52,75,1030.50,30.47
1471631333,2016-8-19 18:28:53,0,1030.80,30.48
1471631333,2016-8-19 18:28:53,25,1030.80,30.47
1471631333,2016-8-19 18:28:53,50,1031.10,30.47
1471631333,2016-8-19 18:28:53,75,1030.20,30.47
1471631334,2016-8-19 18:28:54,0,1029.90,30.47
1471631334,2016-8-19 18:28:54,25,1029.90,30.48
1471631334,2016-8-19 18:28:54,50,1029.40,30.47
1471631334,2016-8-19 18:28:54,75,1030.80,30.47
1471631335,2016-8-19 18:28:55,0,1030.80,30.47
1471631335,2016-8-19 18:28:55,25,1030.50,30.47
1471631335,2016-8-19 18:28:55,50,1030.50,30.47
1471631335,2016-8-19 18:28:55,75,1031.40,30.47
1471631336,2016-8-19 18:28:56,0,1031.10,30.47
1471631336,2016-8-19 18:28:56,25,1030.50,30.46
1471631336,2016-8-19 18:28:56,50,1029.90,30.47
1471631336,2016-8-19 18:28:56,75,1030.50,30.47
1471631337,2016-8-19 18:28:57,0,1030.50,30.47
1471631337,2016-8-19 18:28:57,25,1031.10,30.47
1471631337,2016-8-19 18:28:57,50,1030.80,30.47
1471631337,2016-8-19 18:28:57,75,1030.80,30.47
1471631338,2016-8-19 18:28:58,0,1030.20,30.47
1471631338,2016-8-19 18:28:58,25,1030.20,30.47
1471631338,2016-8-19 18:28:58,50,1030.80,30.47
1471631338,2016-8-19 18:28:58,75,1030.20,30.47
1471631339,2016-8-19 18:28:59,0,1030.20,30.47
1471631339,2016-8-19 18:28:59,25,1031.10,30.47
1471631339,2016-8-19 18:28:59,50,1030.50,30.47
1471631339,2016-8-19 18:28:59,75,1030.20,30.47
1471631340,2016-8-19 18:29:0,0,1029.90,30.46
1471631340,2016-8-19 18:29:0,25,1030.80,30.46
1471631340,2016-8-19 18:29:0,50,1030.20,30.47
1471631340,2016-8-19 18:29:0,75,1031.70,30.47
1471631341,2016-8-19 18:29:1,0,1031.10,30.47
1471631341,2016-8-19 18:29:1,25,1029.90,30.47
1471631341,2016-8-19 18:29:1,50,1030.50,30.47
1471631341,2016-8-19 18:29:1,75,1030.80,30.46
1471631342,2016-8-19 18:29:2,0,1030.50,30.48
1471631342,2016-8-19 18:29:2,25,1030.20,30.47
1471631342,2016-8-19 18:29:2,50,1030.80,30.47
1471631342,2016-8-19 18:29:2,75,1030.50,30.47
1471631343,2016-8-19 18:29:3,0,1030.80,30.47
1471631343,2016-8-19 18:29:3,25,1030.50,30.47
1471631343,2016-8-19 18:29:3,50,1029.90,30.47
1471631343,2016-8-19 18:29:3,75,1029.90,30.47
1471631344,2016-8-19 18:29:4,0,1030.50,30.47
1471631344,2016-8-19 18:29:4,25,1030.80,30.47
1471631344,2016-8-19 18:29:4,50,1030.20,30.48
1471631344,2016-8-19 18:29:4,75,1030.50,30.47
1471631345,2016-8-19 18:29:5,0,1031.10,30.47
1471631345,2016-8-19 18:29:5,25,1030.20,30.47
1471631345,2016-8-19 18:29:5,50,1030.20,30.47
1471631345,2016-8-19 18:29:5,75,1030.50,30.47
1471631346,2016-8-19 18:29:6,0,1031.10,30.47
1471631346,2016-8-19 18:29:6,25,1030.50,30.47
1471631346,2016-8-19 18:29:6,50,1030.80,30.46
1471631346,2016-8-19 18:29:6,75,1030.50,30.47
1471631347,2016-8-19 18:29:7,0,1030.80,30.47
1471631347,2016-8-19 18:29:7,25,1030.50,30.47
1471631347,2016-8-19 18:29:7,50,1030.80,30.47
1471631347,2016-8-19 18:29:7,75,1030.20,30.47
1471631348,2016-8-19 18:29:8,0,1030.80,30.47
1471631348,2016-8-19 18:29:8,25,1030.50,30.47
1471631348,2016-8-19 18:29:8,50,1031.70,30.47
1471631348,2016-8-19 18:29:8,75,1030.50,30.47
1471631349,2016-8-19 18:29:9,0,1030.20,30.46
1471631349,2016-8-19 18:29:9,25,1030.50,30.46
1471631349,2016-8-19 18:29:9,50,1030.50,30.47
1471631349,2016-8-19 18:29:9,75,1029.90,30.46
1471631350,2016-8-19 18:29:10,0,1030.80,30.47
1471631350,2016-8-19 18:29:10,25,1031.10,30.47
1471631350,2016-8-19 18:29:10,50,1031.10,30.46
1471631350,2016-8-19 18:29:10,75,1030.20,30.46
1471631351,2016-8-19 18:29:11,0,1030.80,30.47
1471631351,2016-8-19 18:29:11,25,1030.50,30.46
1471631351,2016-8-19 18:29:11,50,1030.50,30.47
1471631351,2016-8-19 18:29:11,75,1031.10,30.46
1471631352,2016-8-19 18:29:12,0,1031.10,30.46
1471631352,2016-8-19 18:29:12,25,1030.80,30.47
1471631352,2016-8-19 18:29:12,50,1030.50,30.47
1471631352,2016-8-19 18:29:12,75,1030.20,30.47
1471631353,2016-8-19 18:29:13,0,1030.50,30.47
1471631353,2016-8-19 18:29:13,25,1030.20,30.47
1471631353,2016-8-19 18:29:13,50,1030.20,30.47
1471631353,2016-8-19 18:29:13,75,1030.80,30.47
1471631354,2016-8-19 18:29:14,0,1031.10,30.46
1471631354,2016-8-19 18:29:14,25,1030.50,30.47
1471631354,2016-8-19 18:29:14,50,1030.80,30.46
1471631354,2016-8-19 18:29:14,75,1031.10,30.47
1471631355,2016-8-19 18:29:15,0,1031.10,30.46
1471631355,2016-8-19 18:29:15,25,1030.50,30.46
1471631355,2016-8-19 18:29:15,50,1030.80,30.46
1471631355,2016-8-19 18:29:15,75,1031.40,30.46
1471631356,2016-8-19 18:29:16,0,1030.50,30.47
1471631356,2016-8-19 18:29:16,25,1030.50,30.47
1471631356,2016-8-19 18:29:16,50,1030.50,30.46
1471631356,2016-8-19 18:29:16,75,1030.80,30.46
1471631357,2016-8-19 18:29:17,0,1030.20,30.47
1471631357,2016-8-19 18:29:17,25,1030.50,30.47
1471631357,2016-8-19 18:29:17,50,1030.20,30.47
1471631357,2016-8-19 18:29:17,75,1031.10,30.46
1471631358,2016-8-19 18:29:18,0,1030.50,30.47
1471631358,2016-8-19 18:29:18,25,1030.50,30.47
1471631358,2016-8-19 18:29:18,50,1031.10,30.47
1471631358,2016-8-19 18:29:18,75,1030.80,30.46
1471631359,2016-8-19 18:29:19,0,1030.80,30.46
1471631359,2016-8-19 18:29:19,25,1030.80,30.46
1471631359,2016-8-19 18:29:19,50,1030.80,30.46
1471631359,2016-8-19 18:29:19,75,1030.20,30.47
1471631360,2016-8-19 18:29:20,0,1030.20,30.46
1471631360,2016-8-19 18:29:20,25,1030.20,30.46
1471631360,2016-8-19 18:29:20,50,1030.20,30.46
1471631360,2016-8-19 18:29:20,75,1030.80,30.46
1471631361,2016-8-19 18:29:21,0,1030.50,30.46
1471631361,2016-8-19 18:29:21,25,1031.10,30.46
1471631361,2016-8-19 18:29:21,50,1031.10,30.46
1471631361,2016-8-19 18:29:21,75,1030.80,30.46
1471631362,2016-8-19 18:29:22,0,1031.10,30.47
1471631362,2016-8-19 18:29:22,25,1030.80,30.46
1471631362,2016-8-19 18:29:22,50,1030.20,30.46
1471631362,2016-8-19 18:29:22,75,1030.20,30.46
1471631363,2016-8-19 18:29:23,0,1030.50,30.47
1471631363,2016-8-19 18:29:23,25,1030.50,30.46
1471631363,2016-8-19 18:29:23,50,1030.20,30.47
1471631363,2016-8-19 18:29:23,75,1031.10,30.45
1471631364,2016-8-19 18:29:24,0,1030.80,30.46
1471631364,2016-8-19 18:29:24,25,1030.20,30.46
1471631364,2016-8-19 18:29:24,50,1030.20,30.46
1471631364,2016-8-19 18:29:24,75,1030.50,30.46
1471631365,2016-8-19 18:29:25,0,1030.80,30.46
1471631365,2016-8-19 18:29:25,25,1030.20,30.46
1471631365,2016-8-19 18:29:25,50,1030.20,30.46
1471631365,2016-8-19 18:29:25,75,1030.50,30.46
1471631366,2016-8-19 18:29:26,0,1029.90,30.46
1471631366,2016-8-19 18:29:26,25,1029.60,30.46
1471631366,2016-8-19 18:29:26,50,1030.20,30.46
1471631366,2016-8-19 18:29:26,75,1030.50,30.46
1471631367,2016-8-19 18:29:27,0,1030.80,30.46
1471631367,2016-8-19 18:29:27,25,1030.80,30.46
1471631367,2016-8-19 18:29:27,50,1030.80,30.45
1471631367,2016-8-19 18:29:27,75,1031.10,30.46
1471631368,2016-8-19 18:29:28,0,1030.50,30.46
1471631368,2016-8-19 18:29:28,25,1030.20,30.45
1471631368,2016-8-19 18:29:28,50,1030.50,30.45
1471631368,2016-8-19 18:29:28,75,1029.90,30.46
1471631369,2016-8-19 18:29:29,0,1030.80,30.46
1471631369,2016-8-19 18:29:29,25,1030.80,30.46
1471631369,2016-8-19 18:29:29,50,1030.80,30.47
1471631369,2016-8-19 18:29:29,75,1030.80,30.46
1471631370,2016-8-19 18:29:30,0,1031.10,30.45
1471631370,2016-8-19 18:29:30,25,1030.80,30.46
1471631370,2016-8-19 18:29:30,50,1030.20,30.46
1471631370,2016-8-19 18:29:30,75,1030.50,30.46
1471631371,2016-8-19 18:29:31,0,1030.20,30.46
1471631371,2016-8-19 18:29:31,25,1030.20,30.45
1471631371,2016-8-19 18:29:31,50,1030.20,30.46
1471631371,2016-8-19 18:29:31,75,1029.90,30.46
1471631372,2016-8-19 18:29:32,0,1030.50,30.46
1471631372,2016-8-19 18:29:32,25,1030.50,30.46
1471631372,2016-8-19 18:29:32,50,1030.80,30.46
1471631372,2016-8-19 18:29:32,75,1030.80,30.46
1471631373,2016-8-19 18:29:33,0,1031.10,30.46
1471631373,2016-8-19 18:29:33,25,1030.50,30.46
1471631373,2016-8-19 18:29:33,50,1030.20,30.46
1471631373,2016-8-19 18:29:33,75,1031.10,30.46
1471631374,2016-8-19 18:29:34,0,1031.10,30.46
1471631374,2016-8-19 18:29:34,25,1029.90,30.46
1471631374,2016-8-19 18:29:34,50,1030.50,30.46
1471631374,2016-8-19 18:29:34,75,1030.50,30.45
1471631375,2016-8-19 18:29:35,0,1031.10,30.46
1471631375,2016-8-19 18:29:35,25,1029.90,30.46
1471631375,2016-8-19 18:29:35,50,1030.20,30.45
1471631375,2016-8-19 18:29:35,75,1030.20,30.46
1471631376,2016-8-19 18:29:36,0,1030.50,30.46
1471631376,2016-8-19 18:29:36,25,1030.50,30.46
1471631376,2016-8-19 18:29:36,50,1030.80,30.46
1471631376,2016-8-19 18:29:36,75,1031.10,30.46
1471631377,2016-8-19 18:29:37,0,1031.10,30.46
1471631377,2016-8-19 18:29:37,25,1030.20,30.46
1471631377,2016-8-19 18:29:37,50,1030.80,30.46
1471631377,2016-8-19 18:29:37,75,1030.80,30.45
1471631378,2016-8-19 18:29:38,0,1030.80,30.45
1471631378,2016-8-19 18:29:38,25,1030.20,30.46
1471631378,2016-8-19 18:29:38,50,1030.80,30.45
1471631378,2016-8-19 18:29:38,75,1030.80,30.46
1471631379,2016-8-19 18:29:39,0,1030.80,30.46
1471631379,2016-8-19 18:29:39,25,1030.80,30.45
1471631379,2016-8-19 18:29:39,50,1030.50,30.46
1471631379,2016-8-19 18:29:39,75,1030.80,30.46
1471631380,2016-8-19 18:29:40,0,1030.80,30.45
1471631380,2016-8-19 18:29:40,25,1030.20,30.45
1471631380,2016-8-19 18:29:40,50,1031.10,30.46
1471631380,2016-8-19 18:29:40,75,1030.80,30.46
1471631381,2016-8-19 18:29:41,0,1030.50,30.45
1471631381,2016-8-19 18:29:41,25,1031.10,30.45
1471631381,2016-8-19 18:29:41,50,1030.50,30.46
1471631381,2016-8-19 18:29:41,75,1030.80,30.44
1471631382,2016-8-19 18:29:42,0,1030.50,30.45
1471631382,2016-8-19 18:29:42,25,1030.20,30.46
1471631382,2016-8-19 18:29:42,50,1030.80,30.46
1471631382,2016-8-19 18:29:42,75,1030.20,30.46
1471631383,2016-8-19 18:29:43,0,1030.20,30.45
1471631383,2016-8-19 18:29:43,25,1030.20,30.46
1471631383,2016-8-19 18:29:43,50,1031.70,30.46
1471631383,2016-8-19 18:29:43,75,1030.80,30.45
1471631384,2016-8-19 18:29:44,0,1030.50,30.46
1471631384,2016-8-19 18:29:44,25,1030.80,30.45
1471631384,2016-8-19 18:29:44,50,1031.10,30.45
1471631384,2016-8-19 18:29:44,75,1030.80,30.45
1471631385,2016-8-19 18:29:45,0,1030.20,30.45
1471631385,2016-8-19 18:29:45,25,1030.50,30.46
1471631385,2016-8-19 18:29:45,50,1031.10,30.45
1471631385,2016-8-19 18:29:45,75,1029.60,30.45
1471631386,2016-8-19 18:29:46,0,1030.50,30.45
1471631386,2016-8-19 18:29:46,25,1030.80,30.45
1471631386,2016-8-19 18:29:46,50,1031.10,30.45
1471631386,2016-8-19 18:29:46,75,1030.20,30.46
1471631387,2016-8-19 18:29:47,0,1031.10,30.46
1471631387,2016-8-19 18:29:47,25,1031.10,30.45
1471631387,2016-8-19 18:29:47,50,1031.10,30.45
1471631387,2016-8-19 18:29:47,75,1030.80,30.45
1471631388,2016-8-19 18:29:48,0,1030.80,30.45
1471631388,2016-8-19 18:29:48,25,1030.20,30.45
1471631388,2016-8-19 18:29:48,50,1030.50,30.45
1471631388,2016-8-19 18:29:48,75,1030.50,30.46
1471631389,2016-8-19 18:29:49,0,1030.80,30.45
1471631389,2016-8-19 18:29:49,25,1030.50,30.45
1471631389,2016-8-19 18:29:49,50,1030.50,30.45
1471631389,2016-8-19 18:29:49,75,1030.50,30.46
1471631390,2016-8-19 18:29:50,0,1030.50,30.45
1471631390,2016-8-19 18:29:50,25,1030.80,30.45
1471631390,2016-8-19 18:29:50,50,1031.10,30.45
1471631390,2016-8-19 18:29:50,75,1031.10,30.45
1471631391,2016-8-19 18:29:51,0,1030.80,30.44
1471631391,2016-8-19 18:29:51,25,1030.50,30.45
1471631391,2016-8-19 18:29:51,50,1030.80,30.46
1471631391,2016-8-19 18:29:51,75,1029.90,30.45
1471631392,2016-8-19 18:29:52,0,1030.50,30.45
1471631392,2016-8-19 18:29:52,25,1030.50,30.45
1471631392,2016-8-19 18:29:52,50,1030.50,30.45
1471631392,2016-8-19 18:29:52,75,1030.80,30.44
1471631393,2016-8-19 18:29:53,0,1030.50,30.45
1471631393,2016-8-19 18:29:53,25,1031.70,30.45
1471631393,2016-8-19 18:29:53,50,1030.50,30.44
1471631393,2016-8-19 18:29:53,75,1030.80,30.44
1471631394,2016-8-19 18:29:54,0,1030.50,30.45
1471631394,2016-8-19 18:29:54,25,1030.50,30.44
1471631394,2016-8-19 18:29:54,50,1030.80,30.45
1471631394,2016-8-19 18:29:54,75,1031.10,30.44
1471631395,2016-8-19 18:29:55,0,1030.50,30.45
1471631395,2016-8-19 18:29:55,25,1030.50,30.45
1471631395,2016-8-19 18:29:55,50,1030.80,30.45
1471631395,2016-8-19 18:29:55,75,1030.50,30.45
1471631396,2016-8-19 18:29:56,0,1030.50,30.45
1471631396,2016-8-19 18:29:56,25,1030.50,30.45
1471631396,2016-8-19 18:29:56,50,1030.50,30.44
1471631396,2016-8-19 18:29:56,75,1031.40,30.45
1471631397,2016-8-19 18:29:57,0,1030.80,30.45
1471631397,2016-8-19 18:29:57,25,1031.10,30.45
1471631397,2016-8-19 18:29:57,50,1031.40,30.45
1471631397,2016-8-19 18:29:57,75,1030.80,30.45
1471631398,2016-8-19 18:29:58,0,1030.50,30.45
1471631398,2016-8-19 18:29:58,25,1030.50,30.44
1471631398,2016-8-19 18:29:58,50,1030.80,30.45
1471631398,2016-8-19 18:29:58,75,1030.20,30.45
1471631399,2016-8-19 18:29:59,0,1030.80,30.45
1471631399,2016-8-19 18:29:59,25,1030.80,30.45
1471631399,2016-8-19 18:29:59,50,1030.80,30.45
1471631399,2016-8-19 18:29:59,75,1029.90,30.44
1471631400,2016-8-19 18:30:0,0,1029.90,30.45
1471631400,2016-8-19 18:30:0,25,1029.60,30.44
1471631400,2016-8-19 18:30:0,50,1030.50,30.45
1471631400,2016-8-19 18:30:0,75,1030.50,30.45
1471631401,2016-8-19 18:30:1,0,1031.10,30.45
1471631401,2016-8-19 18:30:1,25,1031.10,30.45
1471631401,2016-8-19 18:30:1,50,1030.80,30.44
1471631401,2016-8-19 18:30:1,75,1029.60,30.44
1471631402,2016-8-19 18:30:2,0,1030.20,30.44
1471631402,2016-8-19 18:30:2,25,1030.20,30.44
1471631402,2016-8-19 18:30:2,50,1031.40,30.44
1471631402,2016-8-19 18:30:2,75,1030.20,30.44
1471631403,2016-8-19 18:30:3,0,1030.80,30.44
1471631403,2016-8-19 18:30:3,25,1030.50,30.45
1471631403,2016-8-19 18:30:3,50,1031.10,30.45
1471631403,2016-8-19 18:30:3,75,1030.80,30.44
1471631404,2016-8-19 18:30:4,0,1030.80,30.45
1471631404,2016-8-19 18:30:4,25,1030.80,30.44
1471631404,2016-8-19 18:30:4,50,1030.50,30.44
1471631404,2016-8-19 18:30:4,75,1031.10,30.44
1471631405,2016-8-19 18:30:5,0,1030.80,30.44
1471631405,2016-8-19 18:30:5,25,1030.20,30.44
1471631405,2016-8-19 18:30:5,50,1030.50,30.44
1471631405,2016-8-19 18:30:5,75,1030.20,30.44
1471631406,2016-8-19 18:30:6,0,1030.50,30.44
1471631406,2016-8-19 18:30:6,25,1030.50,30.44
1471631406,2016-8-19 18:30:6,50,1030.50,30.44
1471631406,2016-8-19 18:30:6,75,1030.20,30.45
1471631407,2016-8-19 18:30:7,0,1030.80,30.45
1471631407,2016-8-19 18:30:7,25,1030.80,30.44
1471631407,2016-8-19 18:30:7,50,1030.80,30.44
1471631407,2016-8-19 18:30:7,75,1030.80,30.44
1471631408,2016-8-19 18:30:8,0,1031.10,30.45
1471631408,2016-8-19 18:30:8,25,1031.40,30.44
1471631408,2016-8-19 18:30:8,50,1031.10,30.44
1471631408,2016-8-19 18:30:8,75,1031.40,30.44
1471631409,2016-8-19 18:30:9,0,1030.50,30.44
1471631409,2016-8-19 18:30:9,25,1030.20,30.45
1471631409,2016-8-19 18:30:9,50,1030.80,30.44
1471631409,2016-8-19 18:30:9,75,1031.10,30.45
1471631410,2016-8-19 18:30:10,0,1030.50,30.44
1471631410,2016-8-19 18:30:10,25,1030.50,30.44
1471631410,2016-8-19 18:30:10,50,1031.70,30.44
1471631410,2016-8-19 18:30:10,75,1030.50,30.44
1471631411,2016-8-19 18:30:11,0,1031.10,30.44
1471631411,2016-8-19 18:30:11,25,1031.10,30.44
1471631411,2016-8-19 18:30:11,50,1030.80,30.44
1471631411,2016-8-19 18:30:11,75,1031.10,30.44
1471631412,2016-8-19 18:30:12,0,1030.80,30.44
1471631412,2016-8-19 18:30:12,25,1031.10,30.44
1471631412,2016-8-19 18:30:12,50,1030.50,30.44
1471631412,2016-8-19 18:30:12,75,1030.80,30.44
1471631413,2016-8-19 18:30:13,0,1030.20,30.44
1471631413,2016-8-19 18:30:13,25,1030.50,30.44
1471631413,2016-8-19 18:30:13,50,1029.90,30.44
1471631413,2016-8-19 18:30:13,75,1030.80,30.44
1471631414,2016-8-19 18:30:14,0,1030.50,30.44
1471631414,2016-8-19 18:30:14,25,1030.20,30.44
1471631414,2016-8-19 18:30:14,50,1030.80,30.44
1471631414,2016-8-19 18:30:14,75,1031.10,30.44
1471631415,2016-8-19 18:30:15,0,1030.50,30.44
1471631415,2016-8-19 18:30:15,25,1031.40,30.44
1471631415,2016-8-19 18:30:15,50,1031.10,30.44
1471631415,2016-8-19 18:30:15,75,1030.50,30.44
1471631416,2016-8-19 18:30:16,0,1030.50,30.44
1471631416,2016-8-19 18:30:16,25,1030.50,30.44
1471631416,2016-8-19 18:30:16,50,1030.80,30.44
1471631416,2016-8-19 18:30:16,75,1030.50,30.44
1471631417,2016-8-19 18:30:17,0,1031.10,30.44
1471631417,2016-8-19 18:30:17,25,1030.50,30.44
1471631417,2016-8-19 18:30:17,50,1030.50,30.44
1471631417,2016-8-19 18:30:17,75,1030.80,30.44
1471631418,2016-8-19 18:30:18,0,1030.50,30.44
1471631418,2016-8-19 18:30:18,25,1030.20,30.44
1471631418,2016-8-19 18:30:18,50,1030.50,30.44
1471631418,2016-8-19 18:30:18,75,1029.90,30.44
1471631419,2016-8-19 18:30:19,0,1030.80,30.44
1471631419,2016-8-19 18:30:19,25,1030.50,30.44
1471631419,2016-8-19 18:30:19,50,1030.20,30.44
1471631419,2016-8-19 18:30:19,75,1030.50,30.43
1471631420,2016-8-19 18:30:20,0,1030.80,30.44
1471631420,2016-8-19 18:30:20,25,1031.10,30.44
1471631420,2016-8-19 18:30:20,50,1031.10,30.44
1471631420,2016-8-19 18:30:20,75,1030.20,30.44
1471631421,2016-8-19 18:30:21,0,1031.10,30.43
1471631421,2016-8-19 18:30:21,25,1030.20,30.44
1471631421,2016-8-19 18:30:21,50,1030.20,30.44
1471631421,2016-8-19 18:30:21,75,1031.10,30.44
1471631422,2016-8-19 18:30:22,0,1030.50,30.44
1471631422,2016-8-19 18:30:22,25,1030.20,30.44
1471631422,2016-8-19 18:30:22,50,1030.20,30.44
1471631422,2016-8-19 18:30:22,75,1031.10,30.44
1471631423,2016-8-19 18:30:23,0,1030.50,30.44
1471631423,2016-8-19 18:30:23,25,1030.50,30.44
1471631423,2016-8-19 18:30:23,50,1030.50,30.43
1471631423,2016-8-19 18:30:23,75,1031.10,30.44
1471631424,2016-8-19 18:30:24,0,1030.50,30.44
1471631424,2016-8-19 18:30:24,25,1030.50,30.44
1471631424,2016-8-19 18:30:24,50,1030.80,30.44
1471631424,2016-8-19 18:30:24,75,1030.20,30.44
1471631425,2016-8-19 18:30:25,0,1030.50,30.44
1471631425,2016-8-19 18:30:25,25,1030.20,30.43
1471631425,2016-8-19 18:30:25,50,1030.50,30.43
1471631425,2016-8-19 18:30:25,75,1030.50,30.44
1471631426,2016-8-19 18:30:26,0,1031.10,30.44
1471631426,2016-8-19 18:30:26,25,1030.50,30.43
1471631426,2016-8-19 18:30:26,50,1031.70,30.43
1471631426,2016-8-19 18:30:26,75,1030.80,30.44
1471631427,2016-8-19 18:30:27,0,1030.80,30.44
1471631427,2016-8-19 18:30:27,25,1031.40,30.43
1471631427,2016-8-19 18:30:27,50,1030.80,30.44
1471631427,2016-8-19 18:30:27,75,1030.50,30.44
1471631428,2016-8-19 18:30:28,0,1030.50,30.44
1471631428,2016-8-19 18:30:28,25,1030.80,30.44
1471631428,2016-8-19 18:30:28,50,1030.20,30.44
1471631428,2016-8-19 18:30:28,75,1030.80,30.44
1471631429,2016-8-19 18:30:29,0,1030.50,30.44
1471631429,2016-8-19 18:30:29,25,1030.50,30.44
1471631429,2016-8-19 18:30:29,50,1031.70,30.44
1471631429,2016-8-19 18:30:29,75,1030.80,30.44
1471631430,2016-8-19 18:30:30,0,1030.80,30.43
1471631430,2016-8-19 18:30:30,25,1031.40,30.43
1471631430,2016-8-19 18:30:30,50,1030.50,30.44
1471631430,2016-8-19 18:30:30,75,1030.50,30.43
1471631431,2016-8-19 18:30:31,0,1030.50,30.43
1471631431,2016-8-19 18:30:31,25,1030.50,30.43
1471631431,2016-8-19 18:30:31,50,1029.90,30.43
1471631431,2016-8-19 18:30:31,75,1030.80,30.44
1471631432,2016-8-19 18:30:32,0,1030.50,30.44
1471631432,2016-8-19 18:30:32,25,1031.10,30.44
1471631432,2016-8-19 18:30:32,50,1030.50,30.43
1471631432,2016-8-19 18:30:32,75,1030.80,30.43
1471631433,2016-8-19 18:30:33,0,1030.50,30.44
